distid,intid,lunch,enrol,ptr,found,expp,revpp,avgsal,drop,grad,math4,math7,choice,psa,year,staff,avgben,y92,y93,y94,y95,y96,y97,y98,lexpp,lfound,lexpp_1,lfnd_1,lenrol,lenrolsq,lunchsq,lfndsq,math4_1,cmath4,gexpp,gexpp_1,gfound,gfnd_1,clunch,clnchsq,genrol,genrolsq,expp92,lexpp92,math4_92,cpi,rexpp,lrexpp,lrexpp_1,grexpp,grexpp_1
3040,3,17.92000008,3166,22.20000076,5130,5407,5962,38003,6.099999905,78.69999695,72,55,11,,1997,,,0,0,0,0,0,1,0,8.595449448,8.542860985,8.54129982,8.490438461,8.060224533,64.96721649,321.1264038,72.98047638,78,-6,0.054149628,0.002540588,0.052422523,0.055323601,-0.799999237,-29.3119812,0.052524567,0.843955994,3679,8.210395813,42.09999847,1.605000019,5407,8.595449448,8.563985825,0.031463623,-0.026557922
3040,3,20.31999969,3222,21.79999924,5388,5681,6248,39831,4.900000095,81.90000153,80,58,18,,1998,,,0,0,0,0,0,0,1,8.644882202,8.591929436,8.595449448,8.542860985,8.077757835,65.25016785,412.9023743,73.82125092,72,8,0.049432755,0.054149628,0.049068451,0.052422523,2.399999619,91.77597046,0.017533302,0.282951355,3679,8.210395813,42.09999847,1.629999995,5593.868164,8.629426003,8.595449448,0.033976555,0.031463623
3050,3,31.10000038,1665,,,4068,,32149,7.199999809,80.80000305,21.79999924,18.89999962,,,1992,106,97,1,0,0,0,0,0,0,8.31090641,,,,7.417580605,55.02050018,967.210022,,,,,,,,,,,,,,,1.402999997,4653.699219,8.445417404,,,
3050,3,33.40000153,1643,,,4246,,29414,6.699999809,76.09999847,34.79999924,43,,,1993,104.5999985,5675,0,1,0,0,0,0,0,8.353733063,,8.31090641,,7.404279232,54.82335281,1115.560059,,21.79999924,13,0.042826653,,,,2.300001144,148.3500366,-0.013301373,-0.197147369,4068,8.31090641,21.79999924,1.445000052,4716.14502,8.45874691,8.445417404,0.013329506,
3050,3,30.29999924,1643,,,4625,,69335,6.300000191,77.5,38.29999924,34.70000076,,,1994,45.79999924,18640,0,0,1,0,0,0,0,8.439231873,,8.353733063,,7.404279232,54.82335281,918.0899658,,34.79999924,3.5,0.08549881,0.042826653,,,-3.100002289,-197.4700928,0,0,4068,8.31090641,21.79999924,1.481999993,5008.856445,8.51896286,8.45874691,0.06021595,0.013329506
3050,3,34.20000076,1521,21.29999924,4754,5438,5765,38845,9.640000343,71.40000153,45.70000076,41.59999847,,0,1995,,,0,0,0,1,0,0,0,8.601166725,8.466741562,8.439231873,,7.327123165,53.68673325,1169.640015,71.68571472,38.29999924,7.400001526,0.161934853,0.08549881,,,3.900001526,251.5500488,-0.077156067,-1.136619568,4068,8.31090641,21.79999924,1.524000049,5727.027344,8.652952194,8.51896286,0.133989334,0.06021595
3050,3,30.84000015,1553,21.39999962,5000,5371,6006,36287,0,,42.59999847,61.70000076,,0,1996,,,0,0,0,0,1,0,0,8.588768959,8.517192841,8.601166725,8.466741562,7.347943783,53.99227905,951.1055908,72.54257202,45.70000076,-3.100002289,-0.012397766,0.161934853,0.050451279,,-3.36000061,-218.5344238,0.020820618,0.305545807,4068,8.31090641,21.79999924,1.569000006,5494.235352,8.611454964,8.652952194,-0.041497231,0.133989334
3050,3,30.34000015,1602,21.60000038,5245,5762,6154,38220,7.699999809,72.90000153,43,57,0,34,1997,,,0,0,0,0,0,1,0,8.659039497,8.565030098,8.588768959,8.517192841,7.379008293,54.44976425,920.515625,73.35974121,42.59999847,0.400001526,0.070270538,-0.012397766,0.047837257,0.050451279,-0.5,-30.58996582,0.03106451,0.457485199,4068,8.31090641,21.79999924,1.605000019,5762,8.659039497,8.611454964,0.047584534,-0.041497231
3050,3,31.59000015,1612,22.10000038,5462,6076,6578,39713,12.5,59.09999847,67,52,0,58,1998,,,0,0,0,0,0,0,1,8.712101936,8.605569839,8.659039497,8.565030098,7.385231018,54.54163742,997.9281006,74.05583191,43,24,0.053062439,0.070270538,0.040539742,0.047837257,1.25,77.41247559,0.006222725,0.091873169,4068,8.31090641,21.79999924,1.629999995,5982.810059,8.696645737,8.659039497,0.037606239,0.047584534
3060,3,26.60000038,877,,,3753,,26650,6.900000095,75.30000305,36.40000153,19.39999962,,,1992,98.59999847,5065,1,0,0,0,0,0,0,8.23031044,,,,6.776506901,45.92104721,707.5599976,,,,,,,,,,,,,,,1.402999997,4293.346191,8.364821434,,,
3060,3,28.39999962,873,,,3942,,27139,13,58.5,41.29999924,14.80000019,,,1993,103.5,5410,0,1,0,0,0,0,0,8.279443741,,8.23031044,,6.771935463,45.85911179,806.5599976,,36.40000153,4.899997711,0.049133301,,,,1.799999237,99,-0.004571438,-0.061935425,3753,8.23031044,36.40000153,1.445000052,4378.484375,8.384457588,8.364821434,0.019636154,
3060,3,29.39999962,860,,,4417,,25443,4.900000095,82,48.40000153,40.29999924,,,1994,119.5,7405,0,0,1,0,0,0,0,8.393216133,,8.279443741,,6.756932259,45.65613174,864.3599854,,41.29999924,7.100002289,0.113772392,0.049133301,,,1,57.79998779,-0.015003204,-0.202980042,3753,8.23031044,36.40000153,1.481999993,4783.593262,8.472947121,8.384457588,0.088489532,0.019636154
3060,3,30.69000053,859,20,4636,5049,5576,36264,-0.949999988,108.0999985,49.40000153,36.59999847,,0,1995,,,0,0,0,1,0,0,0,8.526945114,8.441607475,8.393216133,,6.755768776,45.64041138,941.8761597,71.26073456,48.40000153,1,0.133728981,0.113772392,,,1.290000916,77.51617432,-0.001163483,-0.015720367,3753,8.23031044,36.40000153,1.524000049,5317.352051,8.578730583,8.472947121,0.105783463,0.088489532
3060,3,29.71999931,842,18.79999924,4895,5354,5622,36130,2.74000001,88.90000153,68.59999847,30.20000076,,0,1996,,,0,0,0,0,1,0,0,8.585598946,8.495969772,8.526945114,8.441607475,6.735780239,45.37073517,883.2783813,72.1815033,49.40000153,19.19999695,0.058653831,0.133728981,0.054362297,,-0.970001221,-58.59777832,-0.019988537,-0.269676208,3753,8.23031044,36.40000153,1.569000006,5476.845215,8.60828495,8.578730583,0.029554367,0.105783463
3060,3,24.12000084,825,19.5,5154,5654,6178,37632,8.100000381,74,43,43,0,,1997,,,0,0,0,0,0,1,0,8.640118599,8.547528267,8.585598946,8.495969772,6.71538353,45.09637451,581.7744141,73.0602417,68.59999847,-25.59999847,0.054519653,0.058653831,0.051558495,0.054362297,-5.599998474,-301.5039673,-0.020396709,-0.274360657,3753,8.23031044,36.40000153,1.605000019,5654,8.640118599,8.60828495,0.031833649,0.029554367
3060,3,23.77000046,816,18.79999924,5408,5913,6422,36825,3.700000048,83.40000153,70,47,0,,1998,,,0,0,0,0,0,0,1,8.684908867,8.59563446,8.640118599,8.547528267,6.704414368,44.94917297,565.0129395,73.88493347,43,27,0.044790268,0.054519653,0.048106194,0.051558495,-0.350000381,-16.76147461,-0.010969162,-0.147201538,3753,8.23031044,36.40000153,1.629999995,5822.310059,8.669452667,8.640118599,0.029334068,0.031833649
3070,3,18,1283,,,3430,,26282,6.699999809,76.19999695,33.70000076,16.70000076,,,1992,97.30000305,4224,1,0,0,0,0,0,0,8.14031601,,,,7.156956196,51.22202301,324,,,,,,,,,,,,,,,1.402999997,3923.841797,8.27482605,,,
3070,3,22.10000038,1305,,,3654,,28684,6.599999905,76.5,31.60000038,27.39999962,,,1993,93.59999847,4883,0,1,0,0,0,0,0,8.203577995,,8.14031601,,7.173958302,51.46567917,488.4100037,,33.70000076,-2.100000381,0.063261986,,,,4.100000381,164.4100037,0.017002106,0.243656158,3430,8.14031601,33.70000076,1.445000052,4058.594971,8.308591843,8.27482605,0.033765793,
3070,3,21.60000038,1369,,,3807,,36020,6.199999809,78.90000153,47.09999847,33.70000076,,,1994,74.19999695,8894,0,0,1,0,0,0,0,8.244596481,,8.203577995,,7.221835613,52.15491104,466.5600281,,31.60000038,15.49999809,0.041018486,0.063261986,,,-0.5,-21.84997559,0.047877312,0.689231873,3430,8.14031601,33.70000076,1.481999993,4122.96582,8.324328423,8.308591843,0.01573658,0.033765793
3070,3,20.23999977,1365,23.39999962,4352,4735,5060,37730,-1.269999981,105.4000015,58.90000153,34.20000076,,0,1995,,,0,0,0,1,0,0,0,8.462737083,8.378390312,8.244596481,,7.21890974,52.11265945,409.6575928,70.19742584,47.09999847,11.80000305,0.218140602,0.041018486,,,-1.36000061,-56.9024353,-0.002925873,-0.042251587,3430,8.14031601,33.70000076,1.524000049,4986.663086,8.514522552,8.324328423,0.19019413,0.01573658
3070,3,19.79000092,1352,24.10000038,4642,5082,5251,42228,9.699999809,66.69999695,48.5,34,,0,1996,,,0,0,0,0,1,0,0,8.533460617,8.442900658,8.462737083,8.378390312,7.209340096,51.97458649,391.6441345,71.28256989,58.90000153,-10.40000153,0.070723534,0.218140602,0.064510345,,-0.449998856,-18.01345825,-0.009569645,-0.138072968,3430,8.14031601,33.70000076,1.569000006,5198.604004,8.556145668,8.514522552,0.041623116,0.19019413
3070,3,18.79000092,1324,21.10000038,4934,5479,5759,41064,0.400000006,97.69999695,62,36,0,,1997,,,0,0,0,0,0,1,0,8.608677864,8.503905296,8.533460617,8.442900658,7.188412666,51.67327499,353.0641479,72.31640625,48.5,13.5,0.075217247,0.070723534,0.061004639,0.064510345,-1,-38.57998657,-0.020927429,-0.301311493,3430,8.14031601,33.70000076,1.605000019,5479,8.608677864,8.556145668,0.052532196,0.041623116
3070,3,19,1314,21.5,5223,5568,6002,44067,5.5,78.90000153,80,60,17,,1998,,,0,0,0,0,0,0,1,8.624791145,8.560827255,8.608677864,8.503905296,7.180831432,51.56433868,361,73.2877655,62,18,0.016113281,0.075217247,0.056921959,0.061004639,0.209999084,7.935852051,-0.007581234,-0.10893631,3430,8.14031601,33.70000076,1.629999995,5482.601074,8.609334946,8.608677864,0.000657082,0.052532196
3080,70,15.30000019,540,,,5856,,30363,5.5,79.59999847,30,54.79999924,,,1992,138,5811,1,0,0,0,0,0,0,8.675222397,,,,6.291569233,39.58384323,234.0900116,,,,,,,,,,,,,,,1.402999997,6699.130371,8.809733391,,,
3080,70,18.70000076,594,,,5738,,33763,3.799999952,82.80000305,44.20000076,50,,,1993,123,6884,0,1,0,0,0,0,0,8.654866219,,8.675222397,,6.386879444,40.7922287,349.690033,,30,14.20000076,-0.020356178,,,,3.400000572,115.6000214,0.095310211,1.208385468,5856,8.675222397,30,1.445000052,6373.349121,8.759880066,8.809733391,-0.049853325,
3080,70,21.20000076,657,,,5964,,35351,0,100,54.90000153,51.70000076,,,1994,112.5999985,10078,0,0,1,0,0,0,0,8.693496704,,8.654866219,,6.48768425,42.09004593,449.440033,,44.20000076,10.70000076,0.038630486,-0.020356178,,,2.5,99.75,0.100804806,1.29781723,5856,8.675222397,30,1.481999993,6458.987793,8.773227692,8.759880066,0.013347626,-0.049853325
3080,70,21.53000069,691,19.10000038,6831,6292,7411,43847,5.849999905,84,65.40000153,66.69999695,,0,1995,,,0,0,0,1,0,0,0,8.747034073,8.829226494,8.693496704,,6.53813982,42.74727249,463.5409241,77.95523834,54.90000153,10.5,0.053537369,0.038630486,,,0.329999924,14.10089111,0.05045557,0.657226563,5856,8.675222397,30,1.524000049,6626.416992,8.798819542,8.773227692,0.02559185,0.013347626
3080,70,25.70999908,700,17.79999924,6984,6841,7842,42386,2.190000057,88.40000153,61,57.90000153,,0,1996,,,0,0,0,0,1,0,0,8.83068943,8.851377487,8.747034073,8.829226494,6.551080227,42.91665268,661.0040283,78.34688568,65.40000153,-4.400001526,0.083655357,0.053537369,0.022150993,,4.179998398,197.4631042,0.012940407,0.169380188,5856,8.675222397,30,1.569000006,6997.963867,8.853374481,8.798819542,0.054554939,0.02559185
3080,70,20.5,694,17.29999924,7139,6609,7202,41084,6.400000095,77.80000305,48,51,0,,1997,,,0,0,0,0,0,1,0,8.796187401,8.873328209,8.83068943,8.851377487,6.542471886,42.80393982,420.25,78.73595428,61,-13,-0.034502029,0.083655357,0.021950722,0.022150993,-5.209999084,-240.7540283,-0.008608341,-0.11271286,5856,8.675222397,30,1.605000019,6609,8.796187401,8.853374481,-0.05718708,0.054554939
3080,70,20.53000069,693,16.89999962,7293,7209,8373,40252,2.799999952,88.90000153,77,63,0,,1998,,,0,0,0,0,0,0,1,8.883085251,8.894670486,8.796187401,8.873328209,6.54102993,42.78507233,421.4809265,79.11516571,48,29,0.08689785,-0.034502029,0.021342278,0.021950722,0.030000687,1.230926514,-0.001441956,-0.018867493,5856,8.675222397,30,1.629999995,7098.432617,8.867629051,8.796187401,0.07144165,-0.05718708
3100,70,9.699999809,2723,,,4121,,29560,4.900000095,82,39.70000076,52.09999847,,,1992,94.69999695,4894,1,0,0,0,0,0,0,8.323851585,,,,7.909489632,62.56002808,94.08999634,,,,,,,,,,,,,,,1.402999997,4714.330078,8.458361626,,,
3100,70,13.30000019,2774,,,4475,,30860,4,86.30000305,46.79999924,58.40000153,,,1993,91.30000305,8435,0,1,0,0,0,0,0,8.406261444,,8.323851585,,7.92804575,62.85390854,176.8899994,,39.70000076,7.099998474,0.082409859,,,,3.600000381,82.80000305,0.018556118,0.293880463,4121,8.323851585,39.70000076,1.445000052,4970.501465,8.511276245,8.458361626,0.052914619,
3100,70,10.89999962,2112,,,3966,,33356,7.099999905,72.90000153,46.70000076,53.20000076,,,1994,85.09999847,8812,0,0,1,0,0,0,0,8.285512924,,8.406261444,,7.655390739,58.60500717,118.8099899,,46.79999924,-0.099998474,-0.12074852,0.082409859,,,-2.400000572,-58.08000946,-0.27265501,-4.248901367,4121,8.323851585,39.70000076,1.481999993,4295.162109,8.365244865,8.511276245,-0.14603138,0.052914619
3100,70,11.92000008,2131,23.5,4649,4390,5156,41644,6.320000172,77.19999695,65.30000305,53.79999924,,0,1995,,,0,0,0,1,0,0,0,8.387084961,8.444407463,8.285512924,,7.664346695,58.74221039,142.0863953,71.30801392,46.70000076,18.60000229,0.101572037,-0.12074852,,,1.020000458,23.27640533,0.008955956,0.137203217,4121,8.323851585,39.70000076,1.524000049,4623.32666,8.438869476,8.365244865,0.073624611,-0.14603138
3100,70,9.590000153,2132,23.29999924,4906,4803,5526,42493,3.75,81.69999695,64.09999847,71.30000305,,0,1996,,,0,0,0,0,1,0,0,8.476996422,8.498213768,8.387084961,8.444407463,7.664815903,58.74940109,91.9681015,72.21963501,65.30000305,-1.200004578,0.089911461,0.101572037,0.053806305,,-2.329999924,-50.11829376,0.000469208,0.007190704,4121,8.323851585,39.70000076,1.569000006,4913.202637,8.499681473,8.438869476,0.060811996,0.073624611
3100,70,11.63000011,2224,23.29999924,5164,4894,5736,42656,7.199999809,73.69999695,62,55,0,,1997,,,0,0,0,0,0,1,0,8.495765686,8.549467087,8.476996422,8.498213768,7.707062721,59.39881516,135.256897,73.09338379,64.09999847,-2.099998474,0.018769264,0.089911461,0.051253319,0.053806305,2.039999962,43.28879547,0.042246819,0.649414063,4121,8.323851585,39.70000076,1.605000019,4894,8.495765686,8.499681473,-0.003915787,0.060811996
3100,70,10.81000042,2219,22.39999962,5416,5045,6158,44476,4.599999905,82.09999847,80,60,0,,1998,,,0,0,0,0,0,0,1,8.526152611,8.597112656,8.495765686,8.549467087,7.70481205,59.36412811,116.8561096,73.91034698,62,18,0.030386925,0.018769264,0.047645569,0.051253319,-0.819999695,-18.40078735,-0.002250671,-0.034687042,4121,8.323851585,39.70000076,1.629999995,4967.622559,8.510696411,8.495765686,0.014930725,-0.003915787
3440,3,0,53,,,2170,,18058,,,100,,,,1992,81.09999847,2713,1,0,0,0,0,0,0,7.682482243,,,,3.970291853,15.76321697,0,,,,,,,,,,,,,,,1.402999997,2482.43042,7.816993237,,,
3440,3,0,51,,,2554,,15115,,,25,,,,1993,117.5999985,1868,0,1,0,0,0,0,0,7.845416069,,7.682482243,,3.931825638,15.45925331,0,,100,-75,0.162933826,,,,0,0,-0.038466215,-0.303963661,2170,7.682482243,100,1.445000052,2836.795654,7.950430393,7.816993237,0.133437157,
3440,3,0,50,,,3006,,15144,0,,75,0,,,1994,140,1889,0,0,1,0,0,0,0,8.008365631,,7.845416069,,3.912023067,15.30392456,0,,25,50,0.162949562,0.162933826,,,0,0,-0.01980257,-0.155328751,2170,7.682482243,100,1.481999993,3255.48584,8.088096619,7.950430393,0.137666225,0.133437157
3440,3,0,31,14.10000038,6213,5569,8580,47209,0,,60,0,,0,1995,,,0,0,0,1,0,0,0,8.624970436,8.734398842,8.008365631,,3.433987141,11.7922678,0,76.28972626,75,-15,0.616604805,0.162949562,,,0,0,-0.478035927,-3.511656761,2170,7.682482243,100,1.524000049,5864.989746,8.676755905,8.088096619,0.588659286,0.137666225
3440,3,0,30,9.300000191,6366,6902,10102,37836,0,,77.80000305,0,,0,1996,,,0,0,0,0,1,0,0,8.839566231,8.758727074,8.624970436,8.734398842,3.401197433,11.56814384,0,76.71530151,60,17.80000305,0.214595795,0.616604805,0.024328232,,0,0,-0.032789707,-0.224123955,2170,7.682482243,100,1.569000006,7060.363281,8.862252235,8.676755905,0.18549633,0.588659286
3440,3,0,27,13.30000019,6521,8216,6140,65617,,,14,,0,,1997,,,0,0,0,0,0,1,0,9.013838768,8.782782555,8.839566231,8.758727074,3.295836926,10.8625412,0,77.13726807,77.80000305,-63.80000305,0.174272537,0.214595795,0.024055481,0.024328232,0,0,-0.105360508,-0.705602646,2170,7.682482243,100,1.605000019,8216,9.013838768,8.862252235,0.151586533,0.18549633
3440,3,0,26,11.69999981,6675,7657,8204,43274,,,100,,0,,1998,,,0,0,0,0,0,0,1,8.943375587,8.806124687,9.013838768,8.782782555,3.258096457,10.61519241,0,77.54782867,14,86,-0.070463181,0.174272537,0.023342133,0.024055481,0,0,-0.037740469,-0.247348785,2170,7.682482243,100,1.629999995,7539.561523,8.927919388,9.013838768,-0.08591938,0.151586533
4000,4,40.20000076,2087,,,3705,,28169,6.400000095,77,29,28.10000038,,,1992,97.80000305,5420,1,0,0,0,0,0,0,8.217438698,,,,7.643482685,58.42282867,1616.040039,,,,,,,,,,,,,,,1.402999997,4238.435547,8.351949692,,,
4000,4,41.5,2078,,,4056,,29052,7.599999905,73.59999847,35.29999924,33.40000153,,,1993,101,6357,0,1,0,0,0,0,0,8.307952881,,8.217438698,,7.63916111,58.35678101,1722.25,,29,6.299999237,0.090514183,,,,1.299999237,106.2099609,-0.004321575,-0.066047668,3705,8.217438698,29,1.445000052,4505.106934,8.412966728,8.351949692,0.061017036,
4000,4,40.09999847,2049,,,4543,,26305,5.599999905,78.5,38.70000076,32.79999924,,,1994,106.6999969,7612,0,0,1,0,0,0,0,8.42134285,,8.307952881,,7.625107288,58.14226151,1608.009888,,35.29999924,3.400001526,0.113389969,0.090514183,,,-1.400001526,-114.2401123,-0.014053822,-0.214519501,3705,8.217438698,29,1.481999993,4920.050781,8.501073837,8.412966728,0.088107109,0.061017036
4000,4,34.99000168,1992,24.29999924,4386,4969,5446,40980,4.96999979,82.90000153,60.40000153,53.29999924,,0,1995,,,0,0,0,1,0,0,0,8.51097393,8.386173248,8.42134285,,7.596894264,57.71280289,1224.300171,70.32790375,38.70000076,21.70000076,0.089631081,0.113389969,,,-5.109996796,-383.7097168,-0.028213024,-0.429458618,3705,8.217438698,29,1.524000049,5233.100098,8.562759399,8.501073837,0.061685562,0.088107109
4000,4,34.08000183,476,23.60000038,0,3515,0,40320,0,,65,59.20000076,,0,1996,,,0,0,0,0,1,0,0,8.164794922,,8.51097393,8.386173248,6.165417671,38.01237488,1161.446533,,60.40000153,4.599998474,-0.346179008,0.089631081,,,-0.909999847,-62.8536377,-1.431476593,-19.70042801,3705,8.217438698,29,1.569000006,3595.650146,8.187479973,8.562759399,-0.375279427,0.061685562
4000,4,35.13000107,476,23.29999924,0,3654,0,41152,,,55,47,0,0,1997,,,0,0,0,0,0,1,0,8.203577995,,8.164794922,,6.165417671,38.01237488,1234.116943,,65,-10,0.038783073,-0.346179008,,,1.049999237,72.67041016,0,0,3705,8.217438698,29,1.605000019,3654,8.203577995,8.187479973,0.016098022,-0.375279427
4000,4,36.43000031,465,22.5,0,3887,0,42340,,,72,59,0,0,1998,,,0,0,0,0,0,0,1,8.265393257,,8.203577995,,6.142037392,37.72462463,1327.144897,,55,17,0.061815262,0.038783073,,,1.299999237,93.0279541,-0.02338028,-0.287750244,3705,8.217438698,29,1.629999995,3827.383545,8.249937057,8.203577995,0.046359062,0.016098022
4010,4,30.10000038,5971,,,3567,,26250,6.300000191,77.59999847,33.09999847,28.5,,,1992,101.0999985,5230,1,0,0,0,0,0,0,8.179480553,,,,8.694669724,75.59728241,906.0100098,,,,,,,,,,,,,,,1.402999997,4080.56665,8.313991547,,,
4010,4,30.89999962,5945,,,3765,,29419,8.699999809,70.5,47.5,40.79999924,,,1993,94.30000305,6313,0,1,0,0,0,0,0,8.233503342,,8.179480553,,8.69030571,75.52141571,954.8099976,,33.09999847,14.40000153,0.054022789,,,,0.799999237,48.79998779,-0.004364014,-0.075866699,3567,8.179480553,33.09999847,1.445000052,4181.885742,8.338517189,8.313991547,0.024525642,
4010,4,30,5954,,,4115,,29500,3.799999952,84.40000153,47.5,48.09999847,,,1994,97.80000305,8369,0,0,1,0,0,0,0,8.322394371,,8.233503342,,8.691818237,75.5477066,900,,47.5,0,0.088891029,0.054022789,,,-0.899999619,-54.80999756,0.001512527,0.026290894,3567,8.179480553,33.09999847,1.481999993,4456.52832,8.402125359,8.338517189,0.06360817,0.024525642
4010,4,32.38999939,5773,26.10000038,4211,4711,5117,41827,6.329999924,78.40000153,63.09999847,56.20000076,,0,1995,,,0,0,0,1,0,0,0,8.457655907,8.34545517,8.322394371,,8.660946846,75.01200104,1049.112061,69.6466217,47.5,15.59999847,0.135261536,0.088891029,,,2.38999939,149.1120605,-0.030871391,-0.535705566,3567,8.179480553,33.09999847,1.524000049,4961.387695,8.509440422,8.402125359,0.107315063,0.06360817
4010,4,31.27000046,5842,24.10000038,4516,5118,5508,39714,8.069999695,71.90000153,64.90000153,63.90000153,,0,1996,,,0,0,0,0,1,0,0,8.540518761,8.415382385,8.457655907,8.34545517,8.672828674,75.21795654,977.8129272,70.81865692,63.09999847,1.800003052,0.082862854,0.135261536,0.069927216,,-1.119998932,-71.2991333,0.011881828,0.205955505,3567,8.179480553,33.09999847,1.569000006,5235.430176,8.563204765,8.509440422,0.053764343,0.107315063
4010,4,32.16999817,5843,23.10000038,4825,5305,5847,39804,7.5,74,57,50,0,,1997,,,0,0,0,0,0,1,0,8.576405525,8.481566429,8.540518761,8.415382385,8.672999382,75.22091675,1034.908813,71.93696594,64.90000153,-7.900001526,0.035886765,0.082862854,0.066184044,0.069927216,0.899997711,57.09588623,0.000170708,0.002960205,3567,8.179480553,33.09999847,1.605000019,5305,8.576405525,8.563204765,0.01320076,0.053764343
4010,4,34.11000061,5713,21.79999924,5170,5630,6222,40150,4.099999905,84.19999695,70,63,0,,1998,,,0,0,0,0,0,0,1,8.635864258,8.550627708,8.576405525,8.481566429,8.650499344,74.83113861,1163.492188,73.11323547,57,13,0.059458733,0.035886765,0.069061279,0.066184044,1.940002441,128.583374,-0.022500038,-0.389778137,3567,8.179480553,33.09999847,1.629999995,5543.650391,8.620408058,8.576405525,0.044002533,0.01320076
